comeback,raw_text,cleaned_text,label,source
NCTDREAM_WhenImWithYou,Sad :( but its okay,sad okay,positive,youtube
NCTDREAM_WhenImWithYou,Keep streaming guys for 7 dreams..,keep stream guy dream,neutral,youtube
NCTDREAM_WhenImWithYou,MC Jeno is back.,mc jeno back,neutral,youtube
NCTDREAM_WhenImWithYou,I can feel that jisung is shining so bright with his voice. And he singing😭😭 soo coool❤,feel jisung shine bright voic sing soo coool,positive,youtube
NCTDREAM_WhenImWithYou,The choreo honestly looks so fun! Def teaching this one in studio 💚,choreo honestli look fun def teach one studio,positive,youtube
NCTDREAM_WhenImWithYou,waiting behind the scene,wait behind scene,neutral,youtube
NCTDREAM_WhenImWithYou,Day and night i think about dreamies <3,day night think dreami,positive,youtube
NCTDREAM_WhenImWithYou,"guys, for the  next comeback we need the 2021-2022 spirit for nct dream .. at least 20M for their mvs in the first 24hs!!!!",guy next comeback need spirit nct dream least mv first hs,neutral,youtube
NCTDREAM_WhenImWithYou,"혼자보단 둘이 좋아
둘이 보다 너가 좋아
You know what i mean
(재민!)",know mean,positive,youtube
NCTDREAM_WhenImWithYou,when I'm with you I'm so blind 🥰🥰🥰,im im blind,positive,youtube
NCTDREAM_WhenImWithYou,best vocal with 7visual,best vocal visual,positive,youtube
NCTDREAM_WhenImWithYou,Is there anyone? Keep your spirits up!!,anyon keep spirit,positive,youtube
NCTDREAM_WhenImWithYou,When I'm with you ♡˖꒰ᵕ༚ᵕ⑅꒱,im,positive,youtube
NCTDREAM_WhenImWithYou,"I’m an army & stay, not their fan but it’s heartbreaking and so sad to see tiktoks and twt hating (and it’s their fans that are hating wtf😢). Like I’m sure they worked hard for the comeback, even though it’s not idk maybe what their fan expected but please respect these boys 😭 idols are also human guyss 🥺 if you don’t like the song just stfu and support them. You guys are their Goddamn fan gosh, you are supposed to be their number 1 supporter wtf 😭",im armi stay fan heartbreak sad see tiktok twt hate fan hate wtf like im sure work hard comeback even though idk mayb fan expect pleas respect boy idol also human guyss dont like song stfu support guy goddamn fan gosh suppos number support wtf,positive,youtube
NCTDREAM_WhenImWithYou,WIWY 3rd win on Music Core! 🎉,wiwi rd win music core,neutral,youtube
NCTDREAM_WhenImWithYou,lets c0mment on amazing saturday dream song and tell everyone esp knets that all dreams songs are so amazing,let cmment amaz saturday dream song tell everyon esp knet dream song amaz,positive,youtube
NCTDREAM_WhenImWithYou,22 Nov 2024 Happy birthday to Chenle.,nov happi birthday chenl,neutral,youtube
NCTDREAM_WhenImWithYou,keep watching their mv please,keep watch mv pleas,neutral,youtube
NCTDREAM_WhenImWithYou,"Stream pls, otw 11M",stream pl otw,neutral,youtube
NCTDREAM_WhenImWithYou,Why it go up so slowlu,go slowlu,negative,youtube
NCTDREAM_WhenImWithYou,Did y'all still stream?? If you do i want say thank you and fighting for 11M 😊🩵💛💙❤️🩷🧡💚,yall still stream want say thank fight,neutral,youtube
NCTDREAM_WhenImWithYou,Fighting!!,fight,positive,youtube
NCTDREAM_WhenImWithYou,almost 450like.. lets keep strming and use mubank performance this week as filler,almost like let keep strming use mubank perform week filler,neutral,youtube
NCTDREAM_WhenImWithYou,"Keep streaming guys! Let's go to win next mushow, fighting for 7dream!",keep stream guy let go win next mushow fight dream,neutral,youtube
NCTDREAM_WhenImWithYou,Let's go to 11M,let go,neutral,youtube
NCTDREAM_WhenImWithYou,This song is so amazing,song amaz,positive,youtube
NCTDREAM_WhenImWithYou,Im not myself when im with you,im im,neutral,youtube
NCTDREAM_WhenImWithYou,best song of the year!,best song year,positive,youtube
NCTDREAM_WhenImWithYou,im here again after the 3rd winn😭,im rd winn,neutral,youtube
StrayKids_ChkChkBoom,The only bad thing about the song is that it doesn't last long ༎ຶ⁠‿⁠༎ຶ,bad thing song doesnt last long,positive,youtube
StrayKids_ChkChkBoom,i keep coming back to this music video literally changed lives,keep come back music video liter chang live,positive,youtube
StrayKids_ChkChkBoom,My sister showed me this mv yesterday I didn't watch it but I been listening to it since it came out. I was in for a world of happiness. Seeing Ryan and Hugh be in a Stray Kids mv is just wholesome because of the friendship  through sns.,sister show mv yesterday didnt watch listen sinc came world happi see ryan hugh stray kid mv wholesom friendship sn,positive,youtube
StrayKids_ChkChkBoom,"everyone try searching ""stray kids"" in google theres a new feature!!!!",everyon tri search stray kid googl there new featur,neutral,youtube
StrayKids_ChkChkBoom,Love you changbin!!!! 🐷🐖💗💗💗,love changbin,positive,youtube
StrayKids_ChkChkBoom,HAPPY BIRTHDAY STAY!!!!!! I'M PROUD OF YOU,happi birthday stay im proud,neutral,youtube
StrayKids_ChkChkBoom,"It's so sad that I only discovered them now for me. I heard a few songs in the past, but I fell in love with them with Ate.
I feel a bit sad because I lost so much time and precious moments!!",sad discov heard song past fell love ate feel bit sad lost much time preciou moment,positive,youtube
StrayKids_ChkChkBoom,You know that stray kids is the best,know stray kid best,positive,youtube
StrayKids_ChkChkBoom,Lets go for 70M (⁠♡⁠ω⁠♡⁠ ⁠)⁠ ⁠~⁠♪,let go,neutral,youtube
StrayKids_ChkChkBoom,100 M STAYS,stay,neutral,youtube
StrayKids_ChkChkBoom,"""How many times have you played this?""
Me: ""Stray kids""",mani time play stray kid,positive,youtube
StrayKids_ChkChkBoom,yup im just a fan from ccb news,yup im fan ccb news,neutral,youtube
StrayKids_ChkChkBoom,they ate this comeback,ate comeback,positive,youtube
StrayKids_ChkChkBoom,"CALM, WE WILL GIVE YOU THAT 100M THAT YOU DESERVE",calm give deserv,neutral,youtube
StrayKids_ChkChkBoom,their talent is insane!!!,talent insan,positive,youtube
StrayKids_ChkChkBoom,Happy bd STAYS❕❤️🖤,happi bd stay,neutral,youtube
StrayKids_ChkChkBoom,Stay fighting!,stay fight,positive,youtube
StrayKids_ChkChkBoom,"No one:
Lee Know: aing aing",one lee know a a,neutral,youtube
StrayKids_ChkChkBoom,70M COMING SOON,come soon,neutral,youtube
StrayKids_ChkChkBoom,omg this is my favorite enhypen mv EVER!,omg favorit enhypen mv ever,negative,youtube
StrayKids_ChkChkBoom,Didn’t JYP give they ADs?,didnt jyp give ad,negative,youtube
StrayKids_ChkChkBoom,woooooow stary kids bangchang chanbin lee know han hyunjin sungmin felix In ı love the song so much  and ı love you 8th and I am 11 years old  my birthday is 28 August    I love you guys you are so cool and a cute and handsome,woooooow stari kid bangchang chanbin lee know han hyunjin sungmin felix love song much love th year old birthday august love guy cool cute handsom,positive,youtube
StrayKids_ChkChkBoom,Yesterday I spent the whole day listening to this song on STAY day kskqjqkak,yesterday spent whole day listen song stay day kskqjqkak,positive,youtube
StrayKids_ChkChkBoom,"these bros literally saved this summer.🙏🏻
 that’s why the song has a special aura, and when you hear it, you immediately want to dance.🤲🏻
 let's get to 100 million!)",bro liter save summer that song special aura hear immedi want danc let get million,positive,youtube
StrayKids_ChkChkBoom,Stray kids world domination!! :),stray kid world domin,positive,youtube
StrayKids_ChkChkBoom,Cecilia was the first to go,cecilia first go,negative,youtube
StrayKids_ChkChkBoom,YALLLL GOT RYAN REINOLDS,yallll got ryan reinold,neutral,youtube
StrayKids_ChkChkBoom,of chan cok atwslisin,chan cok atwslisin,neutral,youtube
StrayKids_ChkChkBoom,Stray Kids music videos are addictive. 😍🤩,stray kid music video addict,positive,youtube
StrayKids_ChkChkBoom,should I stay or should I go 😭🤏🏻,stay go,neutral,youtube
StrayKids_ChkChkBoom,HAYIR ELEVEN YA DA WILL OLEMEZ AMA TEORILER MIKEIN OLECEGINI BAS BAS BAĞIRIYOR MIKE OLURSE AGLARIM AMA STEVE DE BÜYÜK IHTIMALLE OLECEKMIS AMA UMARIM OLMEZ YOKSA DEPRESYONE HIRERIM AMA EN COK OLMASINI ISTEDIGIM SEY EDDIENIN GERI GELMESI 🫂,hayir eleven ya da olemez ama teoril mikein olecegini ba ba bairiyor mike olurs aglarim ama steve de byk ihtimal olecekmi ama umarim olmez yoksa depresyon hirerim ama en cok olmasini istedigim sey eddienin geri gelmesi,neutral,youtube
StrayKids_ChkChkBoom,"I love you Stray Kids, I just want to say this is an awesome comeback and you all blew our minds especially me. You never disappoint ❤😂",love stray kid want say awesom comeback blew mind especi never disappoint,positive,youtube
StrayKids_ChkChkBoom,I'm streaming while I do skincare HAHAHA,im stream skincar hahaha,neutral,youtube
StrayKids_ChkChkBoom,Not only did they eat this up but Ryan fooled us,eat ryan fool us,positive,youtube
StrayKids_ChkChkBoom,"Even after 13 days, I still continue to listen without getting bored. You made a legendary song Skz",even day still continu listen without get bore made legendari song skz,positive,youtube
StrayKids_ChkChkBoom,This song is the best song I've ever heard,song best song ive ever heard,positive,youtube
StrayKids_ChkChkBoom,Amazing you guys! Loved it,amaz guy love,positive,youtube
StrayKids_ChkChkBoom,we need points for more mushows please remember and don't give up,need point mushow pleas rememb dont give,neutral,youtube
StrayKids_ChkChkBoom,"OMG, the spanish!!?!? The Ryan cameo!?!? ATE",omg spanish ryan cameo ate,positive,youtube
StrayKids_ChkChkBoom,ofsenaof,ofsenaof,neutral,youtube
StrayKids_ChkChkBoom,Simply incredible ❤,simpli incred,positive,youtube
StrayKids_ChkChkBoom,Can’t get over this mv….. i love it,cant get mv love,positive,youtube
StrayKids_ChkChkBoom,"0:31 Stray kids secret boyfriends
I think they cute but I’m so sad 

https://youtu.be/rGx6BqCKbqg?si=GN1JuAqzkUaRHhhE",stray kid secret boyfriend think cute im sad,neutral,youtube
StrayKids_ChkChkBoom,tin tin TINTINTINTIN chk chk boom,tin tin tintintintin chk chk boom,neutral,youtube
StrayKids_ChkChkBoom,"Song is bang on not their boiled faces, doesn't look normal Korean.   Are they representing Korea with over makeup shit. Toxic culture it seems",song bang boil face doesnt look normal korean repres korea makeup shit toxic cultur seem,negative,youtube
StrayKids_ChkChkBoom,I love how the word catastrophic sounds we don't hear it often so it's even more impactful in a song,love word catastroph sound dont hear often even impact song,positive,youtube
StrayKids_ChkChkBoom,İn 2.59 he said do you need an older groupmate?İ think they mean there is a new groupmate is can came in stray kids?guys pls ı can be .... just say it what it means or thats a joke?,said need older groupmatei think mean new groupmat came stray kidsguy pl say mean that joke,neutral,youtube
StrayKids_ChkChkBoom,K pop is taking over for the right reasons,k pop take right reason,positive,youtube
StrayKids_ChkChkBoom,"Stray kids thank you for everything you do for us
Channie thanks to make our beautiful name
Minho thanks for your good job
Binnie thanks for the power the effort
Hyunnie thanks for the emotional feelings
Hannie thanks for your songs your lyrics for your smile
Lixi thanks our sunshine for your sweet messages
Minnie thanks for your diamond voice and your support for us
innie thanks for telling us the beautiful words your smile in stag your cutest face
WE love you our 8 moon",stray kid thank everyth us channi thank make beauti name minho thank good job binni thank power effort hyunni thank emot feel hanni thank song lyric smile lixi thank sunshin sweet messag minni thank diamond voic support us inni thank tell us beauti word smile stag cutest face love moon,positive,youtube
StrayKids_ChkChkBoom,Happy anniversary my dear STAY and every year we and our members are together be well and take care of you selves ilove you I'm proud of you STAYYYYY,happi anniversari dear stay everi year member togeth well take care selv ilov im proud stayyyyy,positive,youtube
